BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated
1975,FALSE,1,1,0,0,2,1,FALSE,0,1,5914.6269
1954,FALSE,0,1,2,0,2,0,TRUE,0,1,2486.2033
1941,TRUE,0,0,2,0,2,0,TRUE,0,1,1505.4428
1980,FALSE,0,0,0,0,2,0,FALSE,0,1,2144.2116
1977,TRUE,0,0,0,0,1,0,TRUE,2,1,2420.4588
1977,TRUE,0,0,0,0,1,0,FALSE,0,2,1477.2907
1960,TRUE,0,0,1,1,1,0,TRUE,2,1,1790.0893
1958,TRUE,0,1,2,0,2,0,TRUE,2,1,2658.767
1958,TRUE,0,0,2,0,2,0,TRUE,0,1,1503.7843
1970,FALSE,0,0,1,1,1,0,FALSE,2,1,1749.3745
1970,FALSE,0,1,1,1,1,0,FALSE,0,2,1869.4051
1970,FALSE,0,1,0,0,2,0,FALSE,1,1,3150.7499
1969,FALSE,0,1,0,0,2,0,TRUE,2,1,4432.3756
1952,TRUE,0,1,2,0,2,0,TRUE,2,1,2611.6205
1952,TRUE,0,1,2,0,2,0,TRUE,1,1,2124.2954
1951,TRUE,0,1,4,0,1,0,FALSE,0,2,1287.9654
1951,TRUE,0,1,2,0,2,0,TRUE,1,1,2147.3452
1967,FALSE,0,0,3,3,1,0,TRUE,0,1,1464.1827
1967,TRUE,0,0,1,1,2,0,TRUE,2,1,1937.7416
1967,FALSE,1,0,1,1,3,1,FALSE,0,1,4158.396
1966,TRUE,0,1,5,4,0,0,FALSE,0,2,1060.815
1966,FALSE,0,0,1,1,1,0,FALSE,1,1,1546.2854
1966,TRUE,1,0,1,1,3,2,TRUE,0,3,5142.0427
1965,FALSE,0,1,5,3,0,0,TRUE,0,1,1460.4219
1965,FALSE,0,1,4,3,0,0,TRUE,0,3,1718.0249
1965,TRUE,0,1,4,3,0,0,FALSE,0,2,1111.6726
1965,FALSE,0,0,2,2,1,0,TRUE,0,1,1583.5333
1965,FALSE,0,1,2,2,1,0,TRUE,0,1,1922.1369
1965,FALSE,0,0,2,2,1,0,TRUE,0,2,1528.7655
1965,TRUE,1,1,1,1,3,2,TRUE,0,2,6640.549
1964,FALSE,0,1,3,2,0,0,TRUE,0,2,1698.0004
1964,FALSE,0,0,3,2,0,0,TRUE,0,2,1338.2024
1964,FALSE,0,0,3,2,0,0,TRUE,0,2,1320.645
1933,TRUE,0,1,4,0,1,0,FALSE,0,2,1188.7144
1933,TRUE,0,0,2,0,2,0,TRUE,2,1,1938.3555
1933,TRUE,0,0,2,0,2,0,TRUE,2,1,1984.4681
1965,FALSE,1,1,2,2,2,1,TRUE,0,1,4671.1477
1965,FALSE,1,1,2,2,2,1,TRUE,0,1,4680.0454
1963,FALSE,1,0,2,2,2,1,TRUE,0,2,3665.1178
1977,TRUE,0,1,0,0,1,0,FALSE,2,1,2603.4355
1979,TRUE,0,1,4,4,1,0,FALSE,0,3,1127.67
1979,FALSE,0,0,4,4,1,0,TRUE,0,2,1289.8112
1979,FALSE,1,0,3,3,2,1,TRUE,0,1,3382.7976
1979,FALSE,1,0,3,3,2,1,TRUE,0,2,3312.2181
1962,TRUE,1,0,1,0,3,2,TRUE,0,1,5597.928
1962,TRUE,1,0,1,0,3,2,TRUE,0,1,5610.1815
1978,FALSE,1,0,4,4,2,1,TRUE,0,1,3204.7136
1978,TRUE,1,1,4,4,2,1,FALSE,0,2,2710.9231
1978,FALSE,1,1,4,4,2,1,TRUE,0,2,4138.6669
1977,TRUE,1,1,5,5,2,1,FALSE,0,3,2608.6514
1976,TRUE,0,1,0,0,1,0,FALSE,2,1,2570.1801
1975,FALSE,0,1,0,0,0,0,TRUE,0,3,2897.5376
1976,FALSE,0,1,0,0,1,0,FALSE,3,1,4449.1811
1976,TRUE,1,1,0,0,2,1,FALSE,0,1,4748.4934
1975,FALSE,0,1,0,0,0,0,FALSE,3,1,4286.0013
1974,FALSE,0,0,0,0,0,0,FALSE,0,3,1764.3947
1975,FALSE,1,1,0,0,2,1,TRUE,2,1,9201.546
1973,FALSE,0,1,0,0,0,0,FALSE,0,2,2348.1111
1974,FALSE,1,1,0,0,2,1,FALSE,0,1,5929.5195
1974,FALSE,1,0,0,0,2,1,FALSE,2,1,5887.3321
1980,FALSE,0,1,0,0,0,0,FALSE,0,2,2312.3003
1980,TRUE,0,1,0,0,0,0,FALSE,0,2,1964.5422
1980,TRUE,0,0,0,0,0,0,FALSE,0,2,1441.0384
1962,TRUE,2,0,1,0,2,2,TRUE,0,1,6332.3624
1962,TRUE,2,1,1,0,2,2,TRUE,2,1,10640.88
1961,TRUE,1,1,4,3,1,2,TRUE,3,3,6648.9549
1961,FALSE,1,1,4,3,1,2,TRUE,4,3,9366.8686
1961,TRUE,1,1,4,3,1,2,TRUE,3,3,6657.9885
1961,TRUE,2,0,1,0,2,2,TRUE,2,1,8155.7272
1961,TRUE,2,1,1,0,2,2,TRUE,0,1,8249.2353
1960,TRUE,1,0,0,0,3,3,FALSE,0,1,6800.5126
1960,TRUE,2,1,1,0,2,2,TRUE,0,1,8233.4231
1967,FALSE,1,0,0,0,2,2,TRUE,2,1,9191.9945
1967,FALSE,1,1,0,0,2,2,FALSE,2,1,10020.2253
1967,FALSE,2,0,0,0,4,3,FALSE,0,1,10388.8872
1967,FALSE,2,1,0,0,4,3,TRUE,2,1,20875.4491
1967,FALSE,2,0,0,0,4,3,FALSE,0,1,10272.9314
1967,TRUE,2,1,0,0,4,3,FALSE,0,1,10715.244
1928,TRUE,1,1,1,0,4,3,FALSE,0,1,6188.5673
1960,TRUE,2,1,1,0,2,2,TRUE,2,1,10670.1048
1960,TRUE,2,0,1,0,2,2,TRUE,0,1,6370.0145
1959,TRUE,2,0,5,5,4,3,TRUE,4,3,10616.5035
1958,TRUE,2,1,5,4,4,3,TRUE,2,1,8947.685
1958,TRUE,2,1,5,4,4,3,TRUE,2,2,8992.4058
1970,TRUE,3,1,4,4,4,4,TRUE,0,1,10990.3674
1968,FALSE,2,1,5,5,3,3,TRUE,4,3,19912.7737
1968,TRUE,2,1,5,5,3,3,FALSE,4,3,13265.4223
1967,TRUE,2,1,5,5,3,3,TRUE,4,3,15874.3791
1967,TRUE,2,1,5,5,3,3,TRUE,4,3,15916.0258
1967,FALSE,3,1,5,5,4,4,TRUE,0,2,12702.7867
1967,TRUE,3,0,5,5,4,4,TRUE,0,2,7849.0938
1966,TRUE,3,0,5,5,3,3,TRUE,0,3,7589.0279
1965,TRUE,2,0,3,3,3,3,TRUE,3,1,12802.9138
1968,TRUE,2,1,5,5,3,3,TRUE,4,4,15944.6367
1968,TRUE,3,1,5,5,3,3,TRUE,1,4,10770.533
1964,TRUE,2,1,3,3,3,3,TRUE,0,2,9202.9215
1963,TRUE,2,0,3,2,3,3,TRUE,3,2,12812.3254
1962,TRUE,2,1,1,0,3,3,TRUE,0,1,11868.299
1962,TRUE,2,0,1,0,3,3,TRUE,3,1,16356.3227
1962,TRUE,2,1,1,0,3,3,TRUE,3,1,21220.2447
1962,TRUE,2,1,1,0,3,3,TRUE,0,1,11864.7882
1961,FALSE,2,0,1,0,3,3,TRUE,3,1,20498.6472
1961,TRUE,2,0,1,0,3,3,TRUE,3,1,16319.3518
1966,TRUE,3,0,0,0,4,4,FALSE,2,1,15817.03
1966,FALSE,3,0,0,0,3,3,FALSE,3,1,26323.0381
1960,FALSE,2,1,1,0,2,2,TRUE,3,1,18504.8115
1960,TRUE,2,1,1,0,2,2,TRUE,3,1,14779.784
1965,FALSE,2,1,0,0,3,3,FALSE,3,1,27921.039
1965,FALSE,3,1,5,5,3,3,TRUE,1,4,13467.6003
1964,FALSE,2,1,0,0,3,3,TRUE,3,1,33409.853
1962,TRUE,2,0,5,4,2,2,TRUE,3,2,7600.6636
1961,TRUE,2,1,1,0,2,2,TRUE,3,1,14779.0205
1961,FALSE,2,0,5,4,2,2,TRUE,4,3,10663.2849
1958,FALSE,3,0,2,0,3,3,TRUE,2,1,16600.3885
1953,TRUE,1,0,2,0,2,1,FALSE,3,2,4769.1358
1949,TRUE,0,1,2,1,1,2,TRUE,3,2,3122.7604
1976,FALSE,1,0,0,0,1,2,TRUE,3,2,11078.6265
1975,FALSE,1,0,0,0,1,2,FALSE,0,1,5214.9184
1980,TRUE,1,1,0,0,1,2,TRUE,3,2,11564.5785
1980,FALSE,1,1,0,0,1,2,FALSE,0,2,6687.6891
1937,TRUE,1,0,2,0,2,1,FALSE,0,2,2651.0468
1979,FALSE,1,1,0,0,0,1,FALSE,3,2,8905.2785
1978,FALSE,1,0,0,0,0,1,TRUE,3,2,8195.6301
1978,TRUE,1,1,0,0,1,2,FALSE,0,2,5382.6442
1978,TRUE,1,0,0,0,1,2,TRUE,3,2,8904.8156
1978,TRUE,1,0,0,0,1,2,FALSE,0,2,4189.1355
1978,FALSE,1,1,0,0,1,2,FALSE,0,2,6679.256
1978,TRUE,1,1,0,0,1,2,TRUE,3,2,11610.3059
1938,TRUE,1,1,2,0,3,4,TRUE,3,2,16656.839
1977,FALSE,1,1,0,0,1,2,FALSE,0,2,6699.0392
1977,TRUE,1,1,0,0,1,2,TRUE,3,2,11563.2234
1979,FALSE,1,0,0,0,0,1,FALSE,3,2,6804.9786
1979,FALSE,1,1,0,0,0,1,TRUE,3,3,10590.3757
1979,FALSE,1,0,0,0,1,2,FALSE,0,2,5190.2888
1939,TRUE,1,0,2,0,2,1,FALSE,3,3,4756.8164
1941,TRUE,1,0,2,0,3,4,TRUE,0,3,7159.5328
1941,TRUE,1,0,2,0,3,4,TRUE,0,2,7164.8895
1943,FALSE,1,1,2,0,3,4,TRUE,3,2,20918.7493
1976,FALSE,1,0,0,0,1,2,TRUE,3,2,11158.8375
1976,FALSE,1,0,0,0,2,2,TRUE,3,1,12774.9367
1976,FALSE,1,0,0,0,2,2,FALSE,1,1,6483.4783
1975,FALSE,1,0,0,0,2,2,FALSE,3,1,10533.0902
1972,FALSE,2,1,0,0,2,2,FALSE,3,2,19324.3193
1972,FALSE,3,0,0,0,3,4,TRUE,1,1,23085.396
1968,TRUE,3,0,0,0,3,4,TRUE,1,1,18575.7261
1967,TRUE,4,1,0,1,3,4,TRUE,0,2,27791.5878
1968,TRUE,3,0,2,0,3,4,TRUE,1,3,13487.9777
1979,FALSE,2,1,0,0,2,2,TRUE,3,1,23190.1664
1979,TRUE,2,0,0,0,2,2,TRUE,3,1,14295.0764
1978,FALSE,1,0,0,0,0,1,FALSE,3,2,6852.9617
1947,TRUE,0,0,2,1,0,1,TRUE,3,2,1712.5079
1978,FALSE,1,1,0,0,2,2,FALSE,1,1,8375.437
1978,FALSE,2,0,0,0,2,2,FALSE,1,2,9097.2039
1978,TRUE,2,0,0,0,2,2,TRUE,3,3,14248.351
1945,TRUE,0,1,4,0,1,2,TRUE,3,2,2916.1097
1963,FALSE,3,1,0,0,2,3,TRUE,3,2,32948.0945
1963,TRUE,4,0,4,2,3,4,TRUE,3,4,24533.0073
1963,FALSE,4,1,3,2,3,4,FALSE,1,4,21705.3685
1962,FALSE,3,1,1,1,2,3,FALSE,1,3,12086.5133
1962,TRUE,3,0,1,3,2,3,TRUE,3,3,14646.0849
1962,TRUE,3,1,1,3,2,3,TRUE,1,4,11670.9873
1962,FALSE,4,0,1,3,2,3,TRUE,3,4,25494.902
1962,TRUE,4,1,1,1,3,4,TRUE,0,4,22109.7861
1961,TRUE,2,1,5,4,2,3,TRUE,3,3,11475.6956
1961,TRUE,3,1,5,4,2,3,FALSE,1,3,7178.9532
1961,TRUE,3,1,4,3,1,3,TRUE,1,1,8103.1892
1961,TRUE,3,0,4,3,1,3,TRUE,3,1,10240.1577
1955,TRUE,3,1,2,0,0,2,TRUE,3,2,13813.896
1955,TRUE,2,0,2,0,1,3,FALSE,3,2,8675.7014
1955,TRUE,2,1,2,0,1,3,FALSE,1,2,6904.0402
1955,FALSE,2,1,2,0,1,3,TRUE,3,2,17068.4485
1955,TRUE,3,0,3,2,2,3,TRUE,1,1,7692.2621
1935,TRUE,1,1,2,0,4,4,TRUE,1,2,8831.4894
1935,TRUE,2,0,4,0,4,4,FALSE,1,2,6959.1286
1936,TRUE,2,1,2,0,4,4,FALSE,1,2,10273.2851
1936,TRUE,2,0,4,0,4,4,FALSE,1,2,6944.965
1936,TRUE,4,1,2,3,4,4,FALSE,2,3,19042.288
1960,FALSE,3,1,5,4,2,3,FALSE,1,3,8997.7135
1960,TRUE,3,1,4,3,1,3,TRUE,3,2,13355.7574
1960,TRUE,3,0,4,3,1,3,TRUE,3,2,10152.048
1960,FALSE,3,1,4,3,1,3,FALSE,1,3,8469.8521
1960,TRUE,3,1,4,3,1,3,TRUE,1,3,8082.4355
1960,TRUE,3,1,3,2,2,3,TRUE,3,4,16296.8926
1960,TRUE,4,0,5,3,2,3,FALSE,2,4,9173.3543
1960,TRUE,4,0,1,1,1,3,TRUE,2,5,12902.8372
1960,TRUE,4,0,1,1,2,3,FALSE,2,3,12322.9707
1960,FALSE,4,1,1,1,3,4,FALSE,0,3,23024.3508
1954,FALSE,2,1,2,0,0,2,FALSE,1,2,7160.0094
1954,TRUE,2,1,2,0,0,2,TRUE,3,2,11258.4008
1954,FALSE,2,0,2,0,0,2,TRUE,3,2,10776.0765
1954,FALSE,2,1,2,0,0,2,TRUE,3,2,14010.5742
1953,TRUE,2,0,3,0,4,4,TRUE,3,2,14570.5811
1953,TRUE,2,0,3,0,4,4,TRUE,3,2,14628.595
1953,TRUE,2,1,3,0,4,4,TRUE,3,2,19007.7146
1952,TRUE,1,0,3,0,2,3,FALSE,3,2,6738.0973
1937,FALSE,2,0,3,0,4,4,FALSE,1,2,9273.1119
1938,TRUE,2,1,3,0,4,4,TRUE,1,2,11642.2606
1938,TRUE,2,1,5,0,4,4,FALSE,1,2,8306.7352
1938,TRUE,3,0,4,0,4,4,TRUE,3,2,16773.3437
1939,TRUE,2,1,3,0,4,4,TRUE,1,2,11543.5717
1939,FALSE,2,0,3,0,4,4,TRUE,4,2,20262.7969
1939,TRUE,2,0,5,0,4,4,TRUE,1,2,7772.5235
1939,TRUE,2,1,5,0,4,4,FALSE,1,3,8312.8127
1940,TRUE,2,1,5,0,4,4,TRUE,4,2,18297.5941
1941,TRUE,1,0,4,0,3,4,TRUE,1,3,6848.6127
1941,FALSE,1,0,4,0,3,4,TRUE,4,2,15639.3395
1941,FALSE,2,0,3,0,4,4,TRUE,4,2,20348.6853
1941,FALSE,2,0,3,0,4,4,TRUE,4,2,20276.7746
1941,FALSE,2,0,3,0,4,4,TRUE,4,2,20330.0555
1947,TRUE,0,1,4,0,1,2,TRUE,3,2,2933.7959
1947,TRUE,1,1,2,0,2,1,FALSE,1,2,3715.0603
1947,TRUE,1,1,2,0,2,1,FALSE,3,2,6185.2492
1948,TRUE,0,0,2,1,0,1,TRUE,1,2,1045.781
1977,FALSE,1,1,0,0,0,1,FALSE,3,2,8823.4142
1948,TRUE,0,1,2,1,0,1,TRUE,3,3,2313.0891
1948,TRUE,0,0,2,1,0,1,TRUE,3,2,1724.4993
1977,TRUE,2,1,0,0,2,2,TRUE,3,2,18547.6739
1949,TRUE,0,0,2,1,0,1,TRUE,3,2,1682.566
1949,FALSE,0,1,2,1,0,1,TRUE,3,2,2811.8018
1949,TRUE,0,1,2,1,0,1,FALSE,1,2,1104.7335
1949,TRUE,0,0,2,1,0,1,TRUE,3,2,1701.726
1949,FALSE,0,1,2,1,0,1,TRUE,3,2,2830.7357
1950,TRUE,0,0,2,1,0,1,TRUE,1,2,1032.6275
1950,FALSE,0,0,2,1,0,1,TRUE,3,2,2156.6845
1950,TRUE,0,0,2,1,0,1,TRUE,3,2,1754.223
1950,TRUE,1,0,3,0,2,1,FALSE,1,2,2795.7768
1950,TRUE,1,0,3,0,2,1,FALSE,1,3,2701.6109
1950,TRUE,1,1,3,0,2,1,FALSE,3,2,5872.2946
1950,TRUE,1,1,3,0,2,1,FALSE,3,2,5751.953
1951,TRUE,0,1,2,1,0,1,TRUE,1,2,1438.0181
1951,TRUE,1,1,3,0,1,2,FALSE,1,2,4056.6307
1980,FALSE,1,0,0,0,2,2,TRUE,3,2,12659.7667
1980,FALSE,1,0,0,0,2,2,TRUE,3,3,12662.7628
1979,FALSE,3,0,0,0,3,4,FALSE,0,1,17598.1285
1952,TRUE,1,0,3,0,1,2,FALSE,1,2,3057.0339
1953,TRUE,1,1,3,0,2,2,FALSE,1,2,4569.1008
1954,FALSE,2,0,2,0,2,2,FALSE,1,2,6588.7872
1975,TRUE,1,0,0,0,2,2,TRUE,3,2,10210.8882
1975,TRUE,1,1,0,0,1,2,TRUE,3,2,11555.4249
1975,TRUE,2,1,0,0,2,2,TRUE,3,2,18578.3613
1975,TRUE,2,1,0,0,2,2,TRUE,3,2,18470.6304
1973,FALSE,2,1,0,0,2,2,FALSE,1,2,11868.7567
1973,FALSE,2,1,0,0,2,3,TRUE,3,2,26690.2469
1956,TRUE,3,1,2,0,1,2,FALSE,1,2,7388.3672
1957,FALSE,2,1,2,0,1,3,FALSE,1,2,8716.8152
1958,TRUE,4,0,5,1,3,4,TRUE,2,4,16430.5361
1959,TRUE,4,1,4,1,3,4,TRUE,0,4,17685.7323
1959,TRUE,4,1,4,1,3,4,TRUE,2,4,22981.515
1959,TRUE,4,0,4,1,3,4,TRUE,2,4,17672.5811
1959,TRUE,4,1,1,1,3,4,TRUE,2,4,28828.721
1973,TRUE,2,1,0,0,2,3,FALSE,0,2,9911.0794
1974,TRUE,1,1,0,0,1,3,TRUE,3,2,13368.623
1974,TRUE,2,1,0,0,2,3,TRUE,3,2,21355.817
1974,FALSE,2,0,0,0,2,3,TRUE,3,2,20575.612
1974,FALSE,2,1,0,0,2,3,FALSE,1,2,13632.2238
1974,FALSE,2,0,0,0,2,3,FALSE,1,2,10439.3476
1959,TRUE,4,0,1,1,3,4,TRUE,2,2,22109.6083
1966,TRUE,4,1,2,2,3,4,TRUE,0,3,20228.9155
1957,FALSE,2,0,2,0,0,2,FALSE,1,2,5529.6546
1957,FALSE,3,1,2,0,2,3,TRUE,2,1,17211.3788
1956,TRUE,2,1,2,0,1,3,FALSE,3,2,11379.4255
1956,TRUE,2,1,2,0,1,3,FALSE,1,2,6927.0402
1956,TRUE,2,0,3,0,2,3,FALSE,3,2,9429.5918
1956,TRUE,2,0,3,0,2,3,TRUE,3,2,11248.1207
1932,TRUE,3,0,3,0,4,4,TRUE,3,1,17919.3745
1965,TRUE,3,0,3,1,3,4,TRUE,2,4,13604.9079
1965,TRUE,4,1,3,2,3,4,TRUE,2,4,24600.2898
1965,FALSE,4,1,0,0,3,4,FALSE,0,2,31760.7959
1962,FALSE,2,0,1,0,3,3,FALSE,2,1,12300.5341
1962,FALSE,2,1,1,0,3,3,FALSE,2,1,15995.957
1962,FALSE,2,1,1,0,3,3,FALSE,2,1,16052.2264
1942,FALSE,1,0,4,0,3,4,TRUE,4,2,15635.5159
1942,TRUE,2,0,5,0,3,4,TRUE,4,2,16205.5131
1942,TRUE,2,1,5,0,3,4,TRUE,1,2,11558.1143
1943,TRUE,2,0,3,0,4,4,TRUE,4,2,16227.519
1943,TRUE,2,1,3,0,4,4,FALSE,1,2,9609.4199
1943,TRUE,2,1,5,0,3,4,TRUE,4,2,21125.6552
1943,TRUE,3,0,5,0,3,4,FALSE,1,2,9111.6378
1944,TRUE,1,1,4,0,1,3,FALSE,1,2,4333.1329
1944,TRUE,1,0,4,0,1,3,TRUE,4,2,7269.9194
1944,TRUE,1,1,4,0,1,3,TRUE,4,2,9449.1649
1944,TRUE,2,1,4,0,3,4,TRUE,1,2,12447.6505
1944,TRUE,2,1,4,0,3,4,TRUE,1,2,12490.3365
1945,TRUE,1,1,4,0,1,3,FALSE,4,2,7812.7302
1945,TRUE,1,1,4,0,1,3,FALSE,4,2,7959.6843
1945,TRUE,1,1,5,0,1,3,FALSE,2,3,4829.324
1945,TRUE,1,1,5,0,1,3,FALSE,2,3,4757.1685
1945,TRUE,2,1,4,0,3,4,FALSE,2,2,12297.8348
1945,TRUE,2,1,4,0,3,4,TRUE,2,2,14724.8846
1945,TRUE,2,0,5,0,3,4,TRUE,4,2,16251.3379
1945,FALSE,2,0,5,0,3,4,FALSE,2,2,11032.4141
1945,TRUE,2,1,5,0,3,4,TRUE,2,2,13670.9808
1945,TRUE,2,1,5,0,3,4,TRUE,4,2,20985.6682
1946,TRUE,2,1,5,0,3,4,TRUE,4,3,21014.2606
1946,TRUE,2,1,5,0,3,4,FALSE,2,3,11458.2959
1946,TRUE,2,1,4,0,3,4,TRUE,4,2,22694.9604
1948,TRUE,1,0,2,1,1,3,TRUE,2,2,4917.6557
1948,TRUE,2,1,2,1,2,3,TRUE,4,1,15701.7099
1949,TRUE,1,1,2,1,1,3,FALSE,2,2,5256.0652
1949,TRUE,2,1,2,1,2,3,TRUE,4,2,15663.6436
1949,FALSE,2,0,2,1,2,3,FALSE,2,2,8204.7574
1949,TRUE,2,0,2,1,2,3,TRUE,2,2,7865.2919
1949,TRUE,2,0,2,1,2,3,TRUE,2,2,7878.6069
1949,TRUE,2,1,2,1,2,3,FALSE,2,2,8516.5246
1949,FALSE,2,0,4,1,2,3,TRUE,4,2,13278.5014
1949,TRUE,2,0,4,1,2,3,FALSE,1,2,4886.0811
1950,TRUE,1,1,2,1,0,2,FALSE,2,2,4449.5059
1950,TRUE,1,1,2,1,0,2,TRUE,4,2,8116.4637
1950,TRUE,2,1,2,1,2,3,TRUE,2,2,10286.593
1950,FALSE,2,1,2,1,2,3,TRUE,4,1,19614.1237
1950,FALSE,3,1,3,1,3,4,TRUE,3,1,30494.071
1951,FALSE,2,0,2,1,1,3,TRUE,4,3,13266.3894
1951,TRUE,2,1,2,1,1,3,TRUE,4,2,13756.1387
1951,TRUE,2,0,2,1,2,3,TRUE,4,2,12081.4629
1951,TRUE,2,1,2,1,2,3,TRUE,4,2,15670.085
1951,TRUE,2,1,2,1,2,3,TRUE,4,2,15670.0219
1952,TRUE,2,1,2,1,0,2,TRUE,4,2,11373.9259
1952,FALSE,2,1,2,1,0,2,TRUE,4,3,14228.5834
1952,FALSE,2,0,2,1,1,3,TRUE,4,2,13189.6407
1952,TRUE,2,0,2,1,1,3,TRUE,4,2,10553.7606
1952,TRUE,2,0,2,1,1,3,TRUE,2,2,6859.9718
1957,FALSE,4,1,2,2,2,3,TRUE,3,3,30387.166
1957,TRUE,4,1,3,5,2,3,TRUE,3,2,22722.8385
1957,TRUE,4,1,1,1,2,3,FALSE,3,3,22040.7683
1956,TRUE,4,0,3,5,1,3,TRUE,3,4,15306.4503
1955,TRUE,4,0,3,5,2,3,TRUE,3,3,17463.2936
1954,TRUE,3,0,3,2,2,3,FALSE,2,1,7573.6709
1954,TRUE,3,1,4,2,2,3,TRUE,2,1,11014.7541
1944,TRUE,2,0,5,1,1,3,TRUE,4,2,8595.0097
1944,TRUE,4,0,3,3,3,4,TRUE,4,4,29203.5633
1944,TRUE,4,0,3,4,3,4,TRUE,3,3,26232.8411
1944,TRUE,4,1,3,3,3,4,TRUE,3,4,34109.3676
1944,TRUE,4,1,3,3,4,4,TRUE,0,2,16386.7319
1945,TRUE,2,1,5,1,1,3,TRUE,2,2,7310.1565
1945,FALSE,3,1,2,4,3,4,TRUE,4,4,36235.3931
1945,TRUE,4,1,3,5,3,4,TRUE,4,4,37899.099
1946,FALSE,3,0,5,0,2,3,FALSE,2,2,8979.386
1946,FALSE,3,0,5,0,2,3,FALSE,4,2,13836.4517
1953,TRUE,3,0,4,2,2,3,TRUE,4,3,13059.8398
1953,FALSE,3,1,4,2,2,3,TRUE,4,2,21175.6153
1954,FALSE,3,1,4,2,1,3,TRUE,4,5,18549.5509
1954,TRUE,4,1,3,5,2,3,TRUE,0,4,12633.4128
1953,FALSE,3,0,3,5,3,4,TRUE,4,3,26151.3134
1953,TRUE,3,0,3,3,3,4,FALSE,2,4,11266.7763
1953,TRUE,3,0,3,3,3,4,TRUE,4,4,20916.2867
1953,TRUE,4,1,0,0,2,3,TRUE,0,2,20431.264
1952,FALSE,4,1,4,4,1,3,FALSE,0,3,10731.9021
1951,FALSE,3,1,4,2,1,3,TRUE,4,2,18420.3887
1951,TRUE,3,1,4,1,1,3,TRUE,4,3,14762.0844
1951,TRUE,3,0,4,1,1,3,FALSE,2,3,6169.5894
1950,TRUE,3,0,5,2,1,4,TRUE,3,3,11392.2144
1950,TRUE,3,1,3,3,2,4,TRUE,4,4,21748.705
1950,FALSE,4,1,4,4,3,4,FALSE,0,3,18423.8779
1950,TRUE,4,0,2,2,2,4,FALSE,4,3,20712.4221
1949,TRUE,2,0,5,1,0,2,FALSE,3,3,5400.2696
1949,TRUE,3,0,5,1,1,4,TRUE,4,3,12641.2954
1949,TRUE,4,1,4,6,1,4,TRUE,4,5,24763.9086
1949,TRUE,4,0,0,0,1,4,TRUE,0,4,16505.8823
1948,TRUE,3,1,4,1,0,2,TRUE,4,4,12157.3085
1948,FALSE,4,1,4,4,1,4,TRUE,4,3,30994.4659
1948,TRUE,4,0,5,5,1,4,TRUE,4,4,17680.5011
1947,FALSE,3,1,3,3,1,4,TRUE,4,4,23840.1918
1947,TRUE,3,0,3,3,1,4,FALSE,3,4,10946.3758
1975,TRUE,3,1,0,0,3,3,FALSE,4,3,30431.1487
1973,FALSE,3,0,0,0,3,3,FALSE,4,3,29265.7361
1974,FALSE,3,0,0,0,3,3,FALSE,4,3,29252.515
1974,FALSE,4,0,0,0,2,4,TRUE,4,3,47050.6217
1973,FALSE,3,0,0,2,1,4,TRUE,4,2,26815.9694
1973,TRUE,3,1,0,0,1,4,FALSE,4,3,25613.5655
1973,TRUE,4,1,0,0,0,3,TRUE,4,4,33957.2181
1972,FALSE,3,1,0,0,3,3,FALSE,4,3,38060.7305
1972,FALSE,3,1,0,0,1,4,TRUE,4,3,38298.9886
1971,FALSE,3,0,0,0,3,3,TRUE,4,4,35044.5492
1971,FALSE,3,0,0,0,3,3,TRUE,4,4,35114.3907
1972,TRUE,4,0,0,0,1,4,TRUE,4,3,32938.9602
1972,TRUE,4,1,0,0,1,4,TRUE,4,3,42849.3199
1971,TRUE,3,0,0,0,1,4,FALSE,4,3,19611.522
1971,TRUE,3,0,0,0,1,4,TRUE,4,4,23612.9429
1970,FALSE,3,1,0,0,3,3,TRUE,4,4,45644.2008
1970,TRUE,3,1,0,0,1,4,TRUE,4,4,30617.0821
1970,TRUE,4,1,0,1,1,4,TRUE,4,4,38908.4104
1971,TRUE,4,1,0,0,3,4,TRUE,0,4,30507.5565
1969,FALSE,4,1,0,1,3,4,TRUE,0,4,34789.5629
1964,TRUE,3,1,5,2,2,3,TRUE,0,1,7825.628
1956,TRUE,3,1,3,0,2,3,FALSE,2,2,10712.5695
1956,TRUE,3,1,3,0,2,3,FALSE,2,2,10787.6412
1934,TRUE,2,1,2,0,4,4,TRUE,3,3,20251.2336
1963,FALSE,3,0,4,3,2,3,TRUE,2,2,10536.426
1970,TRUE,1,1,1,1,3,2,TRUE,0,1,6604.2077
1967,FALSE,1,0,2,2,3,2,FALSE,0,1,4896.8627
1969,TRUE,2,1,5,5,4,3,TRUE,2,3,9017.2536
1969,FALSE,2,0,5,5,4,3,TRUE,2,2,8670.0636
1969,TRUE,2,0,5,5,4,3,TRUE,2,3,6897.1066
1969,TRUE,2,0,5,5,4,3,TRUE,0,2,5248.1532
1969,TRUE,2,0,5,5,4,3,TRUE,2,2,6991.9677
1965,FALSE,1,1,3,3,3,2,FALSE,0,1,5945.4346
1965,TRUE,1,0,3,3,3,2,TRUE,2,2,5706.651
1965,TRUE,1,0,3,3,3,2,TRUE,4,3,8772.4109
1965,TRUE,1,1,3,3,3,2,TRUE,4,3,11418.1463
